Shooter,Goalie,Shooter_Year,Goalie_Year
Jeff Skinner,Alex Nedeljkovic,2021,2021
Lucas Raymond,Dustin Tokarski,2021,2021
Jordan Eberle,Spencer Knight,2021,2021
Patric Hornqvist,Chris Driedger,2021,2021
Ryan Donato,Spencer Knight,2021,2021
Jordan Eberle,Spencer Knight,2021,2021
Jonathan Drouin,Casey DeSmith,2021,2021
Evan Rodrigues,Jake Allen,2021,2021
Christian Dvorak,Casey DeSmith,2021,2021
Artturi Lehkonen,Casey DeSmith,2021,2021
Jeff Carter,Jake Allen,2021,2021
Sidney Crosby,Jake Allen,2021,2021
Boone Jenner,Ville Husso,2021,2021
Pavel Buchnevich,Joonas Korpisalo,2021,2021
Ivan Barbashev,Joonas Korpisalo,2021,2021
Jordan Kyrou,Joonas Korpisalo,2021,2021
Adam Boqvist,Ville Husso,2021,2021
Justin Faulk,Joonas Korpisalo,2021,2021
Pavel Buchnevich,Joonas Korpisalo,2021,2021
Ivan Barbashev,Joonas Korpisalo,2021,2021
Adam Boqvist,Ville Husso,2021,2021
Mikko Rantanen,David Rittich,2021,2021
Mikko Rantanen,David Rittich,2021,2021
Luke Kunin,Jonas Johansson,2021,2021
Bowen Byram,David Rittich,2021,2021
Valeri Nichushkin,David Rittich,2021,2021
Mikko Rantanen,David Rittich,2021,2021
Matt Duchene,Jonas Johansson,2021,2021
Tyson Jost,David Rittich,2021,2021
Matthew Tkachuk,Connor Hellebuyck,2021,2021
Elias Lindholm,Connor Hellebuyck,2021,2021
Kyle Connor,Jacob Markstrom,2021,2021
Paul Stastny,Jacob Markstrom,2021,2021
Kyle Connor,Jacob Markstrom,2021,2021
Roope Hintz,Scott Wedgewood,2021,2021
Antoine Roussel,Braden Holtby,2021,2021
Jacob Peterson,Scott Wedgewood,2021,2021
Travis Boyd,Braden Holtby,2021,2021
Jason Robertson,Scott Wedgewood,2021,2021
Ryan Nugent-Hopkins,Robin Lehner,2021,2021
Zach Hyman,Robin Lehner,2021,2021
Jesse Puljujarvi,Robin Lehner,2021,2021
Chandler Stephenson,Mikko Koskinen,2021,2021
Reilly Smith,Mikko Koskinen,2021,2021
Viktor Arvidsson,Filip Gustavsson,2021,2021
Michael Del Zotto,Cal Petersen,2021,2021
Carl Grundstrom,Filip Gustavsson,2021,2021
Arthur Kaliyev,Filip Gustavsson,2021,2021
Connor Brown,Cal Petersen,2021,2021
Tanner Pearson,Linus Ullmark,2021,2021
Anton Blidh,Jaroslav Halak,2021,2021
Conor Garland,Linus Ullmark,2021,2021
Brad Marchand,Jaroslav Halak,2021,2021
David Pastrnak,Jaroslav Halak,2021,2021
Dougie Hamilton,Martin Jones,2021,2021
Scott Laughton,Mackenzie Blackwood,2021,2021
Andreas Johnsson,Martin Jones,2021,2021
Joel Farabee,Mackenzie Blackwood,2021,2021
Jesper Bratt,Martin Jones,2021,2021
Nathan Bastian,Martin Jones,2021,2021
Anders Lee,Igor Shesterkin,2021,2021
Chris Kreider,Ilya Sorokin,2021,2021
Kyle Palmieri,Igor Shesterkin,2021,2021
Alex Ovechkin,Frederik Andersen,2021,2021
Aliaksei Protas,Frederik Andersen,2021,2021
Jesperi Kotkaniemi,Ilya Samsonov,2021,2021
Nino Niederreiter,Ilya Samsonov,2021,2021
Dmitry Orlov,Frederik Andersen,2021,2021
Timo Meier,Marc-Andre Fleury,2021,2021
Nick Bjugstad,Andrei Vasilevskiy,2021,2021
Corey Perry,Cam Talbot,2021,2021
Victor Rask,Andrei Vasilevskiy,2021,2021
Alex Killorn,Cam Talbot,2021,2021
Ryan Hartman,Andrei Vasilevskiy,2021,2021
Auston Matthews,John Gibson,2021,2021
Michael Bunting,John Gibson,2021,2021
Alexander Kerfoot,John Gibson,2021,2021
Hampus Lindholm,Jack Campbell,2021,2021
Wayne Simmonds,John Gibson,2021,2021
Carson Soucy,Dustin Tokarski,2021,2021
Brandon Tanev,Dustin Tokarski,2021,2021
Jared McCann,Dustin Tokarski,2021,2021
Brett Murray,Chris Driedger,2021,2021
Jared McCann,Dustin Tokarski,2021,2021
Jeff Skinner,Chris Driedger,2021,2021
Mason Appleton,Dustin Tokarski,2021,2021
Jeff Skinner,Chris Driedger,2021,2021
Jaden Schwartz,Dustin Tokarski,2021,2021
Dylan Cozens,Chris Driedger,2021,2021
Elias Pettersson,Jake Allen,2021,2021
Ryan Poehling,Thatcher Demko,2021,2021
Conor Garland,Jake Allen,2021,2021
Antoine Roussel,Connor Hellebuyck,2021,2021
Milan Lucic,Tristan Jarry,2021,2021
Jake Guentzel,Jacob Markstrom,2021,2021
Johnny Gaudreau,Tristan Jarry,2021,2021
Kris Letang,Jacob Markstrom,2021,2021
Mikael Backlund,Tristan Jarry,2021,2021
Filip Zadina,Linus Ullmark,2021,2021
David Pastrnak,Alex Nedeljkovic,2021,2021
Marc Staal,Linus Ullmark,2021,2021
Connor McMichael,Sergei Bobrovsky,2021,2021
Beck Malenstyn,Sergei Bobrovsky,2021,2021
Joe Thornton,Ilya Samsonov,2021,2021
Lars Eller,Sergei Bobrovsky,2021,2021
Nick Jensen,Sergei Bobrovsky,2021,2021
Ryan Lomberg,Ilya Samsonov,2021,2021
Eetu Luostarinen,Ilya Samsonov,2021,2021
Sam Bennett,Ilya Samsonov,2021,2021
Sam Reinhart,Ilya Samsonov,2021,2021
Noah Gregor,Mackenzie Blackwood,2021,2021
Jake Middleton,Mackenzie Blackwood,2021,2021
Timo Meier,Mackenzie Blackwood,2021,2021
Erik Karlsson,Mackenzie Blackwood,2021,2021
Tomas Tatar,James Reimer,2021,2021
Jesper Bratt,James Reimer,2021,2021
Robin Salo,Carter Hart,2021,2021
James van Riemsdyk,Semyon Varlamov,2021,2021
Josh Bailey,Carter Hart,2021,2021
Travis Konecny,Semyon Varlamov,2021,2021
Claude Giroux,Semyon Varlamov,2021,2021
Casey Cizikas,Carter Hart,2021,2021
Oliver Wahlstrom,Carter Hart,2021,2021
Anthony Cirelli,Jordan Binnington,2021,2021
Corey Perry,Jordan Binnington,2021,2021
Erik Cernak,Jordan Binnington,2021,2021
Ryan O'Reilly,Brian Elliott,2021,2021
Logan Brown,Brian Elliott,2021,2021
Ivan Barbashev,Brian Elliott,2021,2021
Ryan O'Reilly,Brian Elliott,2021,2021
Filip Forsberg,Elvis Merzlikins,2021,2021
Yakov Trenin,Elvis Merzlikins,2021,2021
Filip Forsberg,Elvis Merzlikins,2021,2021
Filip Forsberg,Joonas Korpisalo,2021,2021
Filip Forsberg,Joonas Korpisalo,2021,2021
Nick Cousins,Joonas Korpisalo,2021,2021
Roope Hintz,Frederik Andersen,2021,2021
Roope Hintz,Frederik Andersen,2021,2021
Joe Pavelski,Frederik Andersen,2021,2021
Jesperi Kotkaniemi,Braden Holtby,2021,2021
Clayton Keller,Kaapo Kahkonen,2021,2021
Joel Eriksson Ek,Scott Wedgewood,2021,2021
Kirill Kaprizov,Scott Wedgewood,2021,2021
Jordan Greenway,Scott Wedgewood,2021,2021
Jonas Brodin,Scott Wedgewood,2021,2021
Anton Stralman,Kaapo Kahkonen,2021,2021
Marcus Foligno,Scott Wedgewood,2021,2021
Troy Terry,Jonathan Quick,2021,2021
Alex Iafallo,John Gibson,2021,2021
Kevin Shattenkirk,Jonathan Quick,2021,2021
Cam Fowler,Jonathan Quick,2021,2021
Isac Lundeström,Jonathan Quick,2021,2021
Adrian Kempe,John Gibson,2021,2021
Alex Iafallo,John Gibson,2021,2021
Dustin Brown,John Gibson,2021,2021
Lias Andersson,John Gibson,2021,2021
Trevor Zegras,Jonathan Quick,2021,2021
Kevin Shattenkirk,Jonathan Quick,2021,2021
William Nylander,Jonas Johansson,2021,2021
Jason Spezza,Jonas Johansson,2021,2021
Auston Matthews,Jonas Johansson,2021,2021
Samuel Girard,Jack Campbell,2021,2021
Nazem Kadri,Jack Campbell,2021,2021
Travis Dermott,Jonas Johansson,2021,2021
John Tavares,Jonas Johansson,2021,2021
Auston Matthews,Jonas Johansson,2021,2021
Auston Matthews,Jonas Johansson,2021,2021
Pierre Engvall,Jonas Johansson,2021,2021
Nazem Kadri,Jack Campbell,2021,2021
Tanner Pearson,Filip Gustavsson,2021,2021
Adam Gaudette,Thatcher Demko,2021,2021
Tyler Motte,Filip Gustavsson,2021,2021
Luke Schenn,Filip Gustavsson,2021,2021
Bo Horvat,Filip Gustavsson,2021,2021
Alex Chiasson,Filip Gustavsson,2021,2021
Brady Tkachuk,Thatcher Demko,2021,2021
J.T. Miller,Filip Gustavsson,2021,2021
Robby Fabbri,Philipp Grubauer,2021,2021
Vince Dunn,Thomas Greiss,2021,2021
Ryan Donato,Thomas Greiss,2021,2021
Vladislav Namestnikov,Philipp Grubauer,2021,2021
Lucas Raymond,Philipp Grubauer,2021,2021
Ryan Donato,Thomas Greiss,2021,2021
Dylan Larkin,Philipp Grubauer,2021,2021
Joonas Donskoi,Thomas Greiss,2021,2021
Adam Erne,Philipp Grubauer,2021,2021
Jacob Trouba,Carter Hart,2021,2021
Dryden Hunt,Carter Hart,2021,2021
Chris Kreider,Carter Hart,2021,2021
Morgan Frost,Igor Shesterkin,2021,2021
Zach Hyman,Tristan Jarry,2021,2021
Jake Guentzel,Mikko Koskinen,2021,2021
Zach Hyman,Tristan Jarry,2021,2021
Teddy Blueger,Mikko Koskinen,2021,2021
Kailer Yamamoto,Tristan Jarry,2021,2021
Evan Bouchard,Tristan Jarry,2021,2021
Troy Terry,Robin Lehner,2021,2021
Rickard Rakell,Robin Lehner,2021,2021
William Carrier,Anthony Stolarz,2021,2021
Josh Manson,Robin Lehner,2021,2021
Hampus Lindholm,Robin Lehner,2021,2021
Zach Whitecloud,Anthony Stolarz,2021,2021
Mattias Janmark,Anthony Stolarz,2021,2021
Jamie Drysdale,Robin Lehner,2021,2021
Max Pacioretty,Anthony Stolarz,2021,2021
Reilly Smith,Anthony Stolarz,2021,2021
Valeri Nichushkin,Jake Allen,2021,2021
Ben Chiarot,Jonas Johansson,2021,2021
Cale Makar,Jake Allen,2021,2021
Andre Burakovsky,Jake Allen,2021,2021
Ondrej Palat,Ville Husso,2021,2021
Brandon Saad,Andrei Vasilevskiy,2021,2021
Anthony Cirelli,Ville Husso,2021,2021
Pavel Buchnevich,Andrei Vasilevskiy,2021,2021
Victor Hedman,Ville Husso,2021,2021
Victor Hedman,Ville Husso,2021,2021
Vinnie Hinostroza,Sergei Bobrovsky,2021,2021
Dylan Cozens,Sergei Bobrovsky,2021,2021
Vinnie Hinostroza,Sergei Bobrovsky,2021,2021
Lucas Carlsson,Aaron Dell,2021,2021
Casey Mittelstadt,Sergei Bobrovsky,2021,2021
Sam Reinhart,Aaron Dell,2021,2021
Aaron Ekblad,Aaron Dell,2021,2021
Aaron Ekblad,Aaron Dell,2021,2021
Anton Lundell,Aaron Dell,2021,2021
Mathew Barzal,Adin Hill,2021,2021
Nick Bonino,Ilya Sorokin,2021,2021
Erik Karlsson,Ilya Sorokin,2021,2021
Alex DeBrincat,Vitek Vanecek,2021,2021
Nic Dowd,Marc-Andre Fleury,2021,2021
Dominik Kubalik,Vitek Vanecek,2021,2021
Evgeny Kuznetsov,Marc-Andre Fleury,2021,2021
Garnet Hathaway,Marc-Andre Fleury,2021,2021
Seth Jones,Vitek Vanecek,2021,2021
Patrick Kane,Vitek Vanecek,2021,2021
Alex Formenton,Antti Raanta,2021,2021
Alex Formenton,Antti Raanta,2021,2021
Teuvo Teravainen,Anton Forsberg,2021,2021
Andrei Svechnikov,Anton Forsberg,2021,2021
Josh Norris,Antti Raanta,2021,2021
Jake DeBrusk,Juuse Saros,2021,2021
Brandon Carlo,Juuse Saros,2021,2021
Jason Robertson,Daniil Tarasov,2021,2021
Boone Jenner,Jake Oettinger,2021,2021
Alexandre Texier,Jake Oettinger,2021,2021
Tyler Seguin,Daniil Tarasov,2021,2021
Jason Robertson,Daniil Tarasov,2021,2021
Kirill Kaprizov,Mackenzie Blackwood,2021,2021
Rem Pitlick,Mackenzie Blackwood,2021,2021
Kirill Kaprizov,Mackenzie Blackwood,2021,2021
Ryan Graves,Kaapo Kahkonen,2021,2021
Tomas Tatar,Kaapo Kahkonen,2021,2021
Dmitry Kulikov,Mackenzie Blackwood,2021,2021
Ryan Hartman,Mackenzie Blackwood,2021,2021
Alex Iafallo,Jacob Markstrom,2021,2021
Andrew Mangiapane,Cal Petersen,2021,2021
Milan Lucic,Cal Petersen,2021,2021
Matthew Tkachuk,Cal Petersen,2021,2021
Alexander Edler,Jacob Markstrom,2021,2021
Ryan Strome,Adin Hill,2021,2021
Mark Scheifele,Jonathan Bernier,2021,2021
Nikolaj Ehlers,Jonathan Bernier,2021,2021
Kristian Vesalainen,Jonathan Bernier,2021,2021
Damon Severson,Connor Hellebuyck,2021,2021
Jack Hughes,Connor Hellebuyck,2021,2021
Nico Hischier,Connor Hellebuyck,2021,2021
Ryan Graves,Connor Hellebuyck,2021,2021
Nikolaj Ehlers,Jonathan Bernier,2021,2021
Josh Morrissey,Jonathan Bernier,2021,2021
Mark Scheifele,Jonathan Bernier,2021,2021
Mark Scheifele,Mackenzie Blackwood,2021,2021
Adam Lowry,Mackenzie Blackwood,2021,2021
Jonathan Marchessault,Karel Vejmelka,2021,2021
Travis Boyd,Laurent Brossoit,2021,2021
Max Pacioretty,Karel Vejmelka,2021,2021
Chandler Stephenson,Karel Vejmelka,2021,2021
Max Pacioretty,Karel Vejmelka,2021,2021
Michael Amadio,Karel Vejmelka,2021,2021
Evgenii Dadonov,Karel Vejmelka,2021,2021
Nicolas Roy,Karel Vejmelka,2021,2021
Sonny Milano,Dan Vladar,2021,2021
Blake Coleman,John Gibson,2021,2021
Elias Lindholm,John Gibson,2021,2021
Sean Monahan,John Gibson,2021,2021
Rickard Rakell,Dan Vladar,2021,2021
Vinni Lettieri,Dan Vladar,2021,2021
Johnny Gaudreau,John Gibson,2021,2021
Matthew Tkachuk,John Gibson,2021,2021
Yanni Gourde,Stuart Skinner,2021,2021
Leon Draisaitl,Philipp Grubauer,2021,2021
Adam Larsson,Stuart Skinner,2021,2021
Evan Bouchard,Philipp Grubauer,2021,2021
Colin Blackwell,Stuart Skinner,2021,2021
Alexander Wennberg,Stuart Skinner,2021,2021
Connor McDavid,Philipp Grubauer,2021,2021
Taylor Raddysh,Jeremy Swayman,2021,2021
Ondrej Palat,Jeremy Swayman,2021,2021
Charlie Coyle,Andrei Vasilevskiy,2021,2021
Curtis Lazar,Andrei Vasilevskiy,2021,2021
Steven Stamkos,Jeremy Swayman,2021,2021
Darren Helm,Anton Forsberg,2021,2021
Brady Tkachuk,Jonas Johansson,2021,2021
Austin Watson,Jonas Johansson,2021,2021
Gabriel Landeskog,Anton Forsberg,2021,2021
Tim Stützle,Jonas Johansson,2021,2021
Josh Norris,Jonas Johansson,2021,2021
Tim Stützle,Justus Annunen,2021,2021
Alex Newhook,Anton Forsberg,2021,2021
Tyson Jost,Anton Forsberg,2021,2021
Devon Toews,Anton Forsberg,2021,2021
Brady Tkachuk,Justus Annunen,2021,2021
Cal Clutterbuck,Alex Nedeljkovic,2021,2021
Filip Hronek,Ilya Sorokin,2021,2021
Sam Gagner,Ilya Sorokin,2021,2021
Oliver Wahlstrom,Alex Nedeljkovic,2021,2021
Givani Smith,Ilya Sorokin,2021,2021
Oliver Wahlstrom,Alex Nedeljkovic,2021,2021
Moritz Seider,Ilya Sorokin,2021,2021
Logan Brown,Sergei Bobrovsky,2021,2021
Maxim Mamin,Ville Husso,2021,2021
Jake Walman,Sergei Bobrovsky,2021,2021
Sam Reinhart,Ville Husso,2021,2021
Brandon Saad,Sergei Bobrovsky,2021,2021
Maxim Mamin,Ville Husso,2021,2021
Anton Lundell,Ville Husso,2021,2021
Logan Brown,Sergei Bobrovsky,2021,2021
Sam Reinhart,Ville Husso,2021,2021
Patrick Kane,Alexandar Georgiev,2021,2021
Ryan Strome,Kevin Lankinen,2021,2021
Adam Fox,Kevin Lankinen,2021,2021
Artemi Panarin,Kevin Lankinen,2021,2021
Alex DeBrincat,Alexandar Georgiev,2021,2021
Aliaksei Protas,Daniil Tarasov,2021,2021
Alex Ovechkin,Daniil Tarasov,2021,2021
Eric Robinson,Ilya Samsonov,2021,2021
Teuvo Teravainen,Malcolm Subban,2021,2021
Martin Necas,Malcolm Subban,2021,2021
Henri Jokiharju,Antti Raanta,2021,2021
Ian Cole,Malcolm Subban,2021,2021
Vincent Trocheck,Malcolm Subban,2021,2021
Nino Niederreiter,Malcolm Subban,2021,2021
Zemgus Girgensons,Antti Raanta,2021,2021
Teuvo Teravainen,Malcolm Subban,2021,2021
Eeli Tolvanen,Jake Allen,2021,2021
Nick Suzuki,Juuse Saros,2021,2021
Christian Dvorak,Juuse Saros,2021,2021
Tanner Jeannot,Jake Allen,2021,2021
Brett Kulak,Juuse Saros,2021,2021
Luke Kunin,Jake Allen,2021,2021
Filip Forsberg,Jake Allen,2021,2021
Jordan Greenway,Jack Campbell,2021,2021
Mats Zuccarello,Jack Campbell,2021,2021
Marcus Foligno,Jack Campbell,2021,2021
Jason Spezza,Cam Talbot,2021,2021
Jason Spezza,Cam Talbot,2021,2021
Auston Matthews,Cam Talbot,2021,2021
Mats Zuccarello,Jack Campbell,2021,2021
Auston Matthews,Cam Talbot,2021,2021
Kirill Kaprizov,Jack Campbell,2021,2021
Jake Guentzel,Thatcher Demko,2021,2021
Vasily Podkolzin,Tristan Jarry,2021,2021
Jake Guentzel,Thatcher Demko,2021,2021
Jake Guentzel,Thatcher Demko,2021,2021
Sidney Crosby,Thatcher Demko,2021,2021
Brandon Hagel,Semyon Varlamov,2021,2021
Jean-Gabriel Pageau,Marc-Andre Fleury,2021,2021
Dylan Strome,Semyon Varlamov,2021,2021
Noah Dobson,Marc-Andre Fleury,2021,2021
Patrick Kane,Semyon Varlamov,2021,2021
Ryan McDonagh,Carter Hart,2021,2021
Corey Perry,Carter Hart,2021,2021
Taylor Raddysh,Carter Hart,2021,2021
Boris Katchouk,Carter Hart,2021,2021
Mathieu Joseph,Carter Hart,2021,2021
Patrick Maroon,Martin Jones,2021,2021
Cam Atkinson,Brian Elliott,2021,2021
Corey Perry,Martin Jones,2021,2021
Adam Boqvist,Adin Hill,2021,2021
Nick Bonino,Elvis Merzlikins,2021,2021
Erik Karlsson,Elvis Merzlikins,2021,2021
Sean Kuraly,Adin Hill,2021,2021
Brent Burns,Elvis Merzlikins,2021,2021
Cole Sillinger,Adin Hill,2021,2021
Jack Roslovic,Adin Hill,2021,2021
Adam Boqvist,Adin Hill,2021,2021
Tomas Hertl,Elvis Merzlikins,2021,2021
Pierre-Luc Dubois,Joseph Woll,2021,2021
Michael Bunting,Connor Hellebuyck,2021,2021
Andrew Copp,Joseph Woll,2021,2021
Evgeny Svechnikov,Joseph Woll,2021,2021
Kyle Connor,Joseph Woll,2021,2021
Nikolaj Ehlers,Joseph Woll,2021,2021
Auston Matthews,Connor Hellebuyck,2021,2021
Ondrej Kase,Connor Hellebuyck,2021,2021
Mark Scheifele,Joseph Woll,2021,2021
Rasmus Kupari,Mikko Koskinen,2021,2021
Adrian Kempe,Mikko Koskinen,2021,2021
Darnell Nurse,Jonathan Quick,2021,2021
Adrian Kempe,Mikko Koskinen,2021,2021
Drew Doughty,Mikko Koskinen,2021,2021
Trevor Moore,Mikko Koskinen,2021,2021
Max Pacioretty,Jacob Markstrom,2021,2021
Nicolas Roy,Jacob Markstrom,2021,2021
Elias Lindholm,Robin Lehner,2021,2021
Evgenii Dadonov,Jacob Markstrom,2021,2021
Andrew Mangiapane,Robin Lehner,2021,2021
Claude Giroux,Justus Annunen,2021,2021
Erik Johnson,Martin Jones,2021,2021
Gabriel Landeskog,Martin Jones,2021,2021
Alex Newhook,Martin Jones,2021,2021
Cale Makar,Martin Jones,2021,2021
Oskar Lindblom,Justus Annunen,2021,2021
Claude Giroux,Justus Annunen,2021,2021
Valeri Nichushkin,Martin Jones,2021,2021
Cam Atkinson,Justus Annunen,2021,2021
Nazem Kadri,Martin Jones,2021,2021
Tyson Jost,Martin Jones,2021,2021
Scott Laughton,Justus Annunen,2021,2021
Tom Wilson,John Gibson,2021,2021
Josh Manson,Ilya Samsonov,2021,2021
Carl Hagelin,John Gibson,2021,2021
Sonny Milano,Ilya Samsonov,2021,2021
Vinni Lettieri,Ilya Samsonov,2021,2021
John Carlson,John Gibson,2021,2021
Troy Terry,Ilya Samsonov,2021,2021
Daniel Sprong,John Gibson,2021,2021
Rickard Rakell,Ilya Samsonov,2021,2021
Alex Ovechkin,John Gibson,2021,2021
John Carlson,John Gibson,2021,2021
Roope Hintz,Scott Wedgewood,2021,2021
Shayne Gostisbehere,Braden Holtby,2021,2021
Jacob Peterson,Scott Wedgewood,2021,2021
Jamie Benn,Scott Wedgewood,2021,2021
Jamie Benn,Scott Wedgewood,2021,2021
Brock Boeser,Cal Petersen,2021,2021
Conor Garland,Cal Petersen,2021,2021
Juho Lammikko,Cal Petersen,2021,2021
J.T. Miller,Cal Petersen,2021,2021
Jeff Carter,Philipp Grubauer,2021,2021
Sidney Crosby,Philipp Grubauer,2021,2021
Danton Heinen,Philipp Grubauer,2021,2021
Jordan Eberle,Casey DeSmith,2021,2021
Jake Guentzel,Joey Daccord,2021,2021
Jeff Carter,Joey Daccord,2021,2021
Jake Guentzel,Joey Daccord,2021,2021
Sonny Milano,Ukko-Pekka Luukkonen,2021,2021
Sam Carrick,Ukko-Pekka Luukkonen,2021,2021
William Nylander,Elvis Merzlikins,2021,2021
Auston Matthews,Elvis Merzlikins,2021,2021
Nick Ritchie,Elvis Merzlikins,2021,2021
Oliver Bjorkstrand,Jack Campbell,2021,2021
John Tavares,Elvis Merzlikins,2021,2021
Auston Matthews,Elvis Merzlikins,2021,2021
Oliver Bjorkstrand,Jack Campbell,2021,2021
Sean Kuraly,Jack Campbell,2021,2021
Max Domi,Jack Campbell,2021,2021
Patrick Maroon,Jake Allen,2021,2021
Nick Suzuki,Andrei Vasilevskiy,2021,2021
Jonathan Drouin,Andrei Vasilevskiy,2021,2021
Corey Perry,Jake Allen,2021,2021
Ondrej Palat,Jake Allen,2021,2021
Anders Lee,Filip Gustavsson,2021,2021
Josh Norris,Ilya Sorokin,2021,2021
Oliver Wahlstrom,Filip Gustavsson,2021,2021
Anders Lee,Filip Gustavsson,2021,2021
Kieffer Bellows,Filip Gustavsson,2021,2021
Nick Holden,Ilya Sorokin,2021,2021
Jean-Gabriel Pageau,Filip Gustavsson,2021,2021
Alex Formenton,Ilya Sorokin,2021,2021
Ryan Johansen,Alex Nedeljkovic,2021,2021
Roman Josi,Alex Nedeljkovic,2021,2021
Robby Fabbri,David Rittich,2021,2021
Nick Cousins,Alex Nedeljkovic,2021,2021
Eeli Tolvanen,Alex Nedeljkovic,2021,2021
Michael Rasmussen,David Rittich,2021,2021
Jacob Trouba,Marc-Andre Fleury,2021,2021
Erik Gustafsson,Alexandar Georgiev,2021,2021
Kirby Dach,Alexandar Georgiev,2021,2021
Artemi Panarin,Marc-Andre Fleury,2021,2021
Chris Kreider,Marc-Andre Fleury,2021,2021
Kevin Rooney,Marc-Andre Fleury,2021,2021
Barclay Goodrow,Marc-Andre Fleury,2021,2021
Aleksander Barkov,Ville Husso,2021,2021
Vladimir Tarasenko,Spencer Knight,2021,2021
Brandon Montour,Ville Husso,2021,2021
Brayden Schenn,Spencer Knight,2021,2021
Brandon Saad,Spencer Knight,2021,2021
Jonathan Huberdeau,Ville Husso,2021,2021
Pavel Buchnevich,Spencer Knight,2021,2021
Jaccob Slavin,Connor Hellebuyck,2021,2021
Sebastian Aho,Connor Hellebuyck,2021,2021
Nikolaj Ehlers,Frederik Andersen,2021,2021
Pierre-Luc Dubois,Frederik Andersen,2021,2021
Martin Necas,Connor Hellebuyck,2021,2021
Vincent Trocheck,Connor Hellebuyck,2021,2021
Joel Eriksson Ek,Mikko Koskinen,2021,2021
Marcus Foligno,Mikko Koskinen,2021,2021
Jesse Puljujarvi,Cam Talbot,2021,2021
Victor Rask,Mikko Koskinen,2021,2021
Dmitry Kulikov,Mikko Koskinen,2021,2021
Dillon Dube,Adin Hill,2021,2021
Tomas Hertl,Dan Vladar,2021,2021
Johnny Gaudreau,Adin Hill,2021,2021
Adam Ruzicka,Adin Hill,2021,2021
Erik Karlsson,Dan Vladar,2021,2021
Logan Couture,Dan Vladar,2021,2021
Tomas Hertl,Dan Vladar,2021,2021
Jesper Bratt,Carter Hart,2021,2021
Dawson Mercer,Carter Hart,2021,2021
Mikko Rantanen,Adam Huska,2021,2021
Jacob Trouba,Darcy Kuemper,2021,2021
Nils Lundkvist,Darcy Kuemper,2021,2021
Nathan MacKinnon,Adam Huska,2021,2021
Nazem Kadri,Adam Huska,2021,2021
Alex Newhook,Adam Huska,2021,2021
Logan O'Connor,Adam Huska,2021,2021
Logan O'Connor,Adam Huska,2021,2021
Filip Chytil,Darcy Kuemper,2021,2021
Mikko Rantanen,Adam Huska,2021,2021
Brock Boeser,Jeremy Swayman,2021,2021
Patrice Bergeron,Thatcher Demko,2021,2021
J.T. Miller,Jeremy Swayman,2021,2021
Bo Horvat,Jeremy Swayman,2021,2021
Jason Robertson,Robin Lehner,2021,2021
Mark Stone,Braden Holtby,2021,2021
Tyler Seguin,Robin Lehner,2021,2021
Joe Pavelski,Robin Lehner,2021,2021
Jonathan Marchessault,Braden Holtby,2021,2021
Joe Pavelski,Laurent Brossoit,2021,2021
Michael Amadio,Braden Holtby,2021,2021
Mark Stone,Braden Holtby,2021,2021
Max Pacioretty,Braden Holtby,2021,2021
Ondrej Kase,Andrei Vasilevskiy,2021,2021
Pierre-Edouard Bellemare,Jack Campbell,2021,2021
Steven Stamkos,Jack Campbell,2021,2021
William Nylander,Andrei Vasilevskiy,2021,2021
Ondrej Palat,Jack Campbell,2021,2021
Taylor Raddysh,Jack Campbell,2021,2021
Ondrej Kase,Andrei Vasilevskiy,2021,2021
Jonathan Toews,Jake Allen,2021,2021
Henrik Borgstrom,Jake Allen,2021,2021
Austin Czarnik,David Rittich,2021,2021
Ryan Johansen,Semyon Varlamov,2021,2021
Colton Sissons,Semyon Varlamov,2021,2021
Anders Lee,David Rittich,2021,2021
Noah Dobson,David Rittich,2021,2021
Yakov Trenin,Semyon Varlamov,2021,2021
Eeli Tolvanen,Semyon Varlamov,2021,2021
Alexandre Texier,John Gibson,2021,2021
Isac Lundeström,Elvis Merzlikins,2021,2021
Trevor Zegras,Elvis Merzlikins,2021,2021
Jakub Voracek,John Gibson,2021,2021
Rickard Rakell,Elvis Merzlikins,2021,2021
Nathan Walker,Alex Nedeljkovic,2021,2021
Nathan Walker,Alex Nedeljkovic,2021,2021
Robby Fabbri,Charlie Lindgren,2021,2021
Colton Parayko,Alex Nedeljkovic,2021,2021
Nathan Walker,Thomas Greiss,2021,2021
Ivan Barbashev,Thomas Greiss,2021,2021
Robby Fabbri,Charlie Lindgren,2021,2021
Sebastian Aho,Jacob Markstrom,2021,2021
Noah Hanifin,Frederik Andersen,2021,2021
Sebastian Aho,Jacob Markstrom,2021,2021
Brad Marchand,Stuart Skinner,2021,2021
Jake DeBrusk,Stuart Skinner,2021,2021
Leon Draisaitl,Linus Ullmark,2021,2021
Leon Draisaitl,Linus Ullmark,2021,2021
Matt Grzelcyk,Stuart Skinner,2021,2021
Adrian Kempe,Jake Oettinger,2021,2021
Arthur Kaliyev,Jake Oettinger,2021,2021
Kevin Fiala,Adin Hill,2021,2021
Joel Eriksson Ek,Adin Hill,2021,2021
Jordan Greenway,Adin Hill,2021,2021
Jonathan Dahlen,Cam Talbot,2021,2021
Tomas Hertl,Cam Talbot,2021,2021
Dominic Toninato,Philipp Grubauer,2021,2021
Kyle Connor,Philipp Grubauer,2021,2021
Kyle Connor,Philipp Grubauer,2021,2021
