Shooter,Goalie,Shooter_Year,Goalie_Year
Rickard Rakell,Aaron Dell,2016,2016
Kevin Labanc,John Gibson,2016,2016
Adam Henrique,Aaron Dell,2016,2016
Timo Meier,John Gibson,2016,2016
Rickard Rakell,Aaron Dell,2016,2016
Justin Braun,John Gibson,2016,2016
Jakob Silfverberg,Aaron Dell,2016,2016
Pavel Buchnevich,Frederik Andersen,2016,2016
Zach Hyman,Alexandar Georgiev,2016,2017
Ryan Strome,Frederik Andersen,2016,2016
Sam Reinhart,Carey Price,2016,2016
Artturi Lehkonen,Carter Hutton,2016,2016
Brendan Gallagher,Carter Hutton,2016,2016
Andrew Shaw,Carter Hutton,2016,2016
Alex Nylander,Carey Price,2017,2016
Marco Scandella,Carey Price,2016,2016
Paul Byron,Carter Hutton,2016,2016
Brendan Gallagher,Carter Hutton,2016,2016
Jack Eichel,Carey Price,2016,2016
Max Domi,Carter Hutton,2016,2016
Jordan Staal,Devan Dubnyk,2016,2016
Brett Pesce,Devan Dubnyk,2016,2016
Eric Staal,Petr Mrazek,2016,2016
Andrei Svechnikov,Devan Dubnyk,2018,2016
Lucas Wallmark,Devan Dubnyk,2017,2016
Teuvo Teravainen,Devan Dubnyk,2016,2016
Noel Acciari,Samuel Montembeault,2016,2018
Brad Marchand,Samuel Montembeault,2016,2018
Jayce Hawryluk,Jaroslav Halak,2018,2016
Zdeno Chara,Samuel Montembeault,2016,2018
Karson Kuhlman,Samuel Montembeault,2018,2018
Mike Hoffman,Jaroslav Halak,2016,2016
Steven Kampfer,Samuel Montembeault,2016,2018
David Pastrnak,Samuel Montembeault,2016,2018
Vincent Trocheck,Jaroslav Halak,2016,2016
Kyle Connor,Pekka Rinne,2016,2016
Andrew Copp,Pekka Rinne,2016,2016
Kevin Hayes,Pekka Rinne,2016,2016
Kyle Connor,Pekka Rinne,2016,2016
Kyle Connor,Pekka Rinne,2016,2016
Jake Guentzel,Anton Khudobin,2016,2016
Tyler Seguin,Matt Murray,2016,2016
Jared McCann,Anton Khudobin,2016,2016
Andrew Cogliano,Matt Murray,2016,2016
Jared McCann,Anton Khudobin,2016,2016
Robert Thomas,Andrei Vasilevskiy,2018,2016
Alexander Steen,Andrei Vasilevskiy,2016,2016
Vladimir Tarasenko,Andrei Vasilevskiy,2016,2016
Alex Killorn,Jordan Binnington,2016,2018
Brayden Point,Jordan Binnington,2016,2018
Brayden Schenn,Andrei Vasilevskiy,2016,2016
Steven Stamkos,Jordan Binnington,2016,2018
Mark Giordano,Jacob Markstrom,2016,2016
Garnet Hathaway,Jacob Markstrom,2016,2016
Brock Boeser,Mike Smith,2016,2016
Andrew Mangiapane,Jacob Markstrom,2018,2016
Cam Fowler,Jonathan Quick,2016,2016
Kyle Clifford,Ryan Miller,2016,2016
Jeff Carter,Ryan Miller,2016,2016
Rickard Rakell,Jonathan Quick,2016,2016
Carter Rowney,Jonathan Quick,2016,2016
Carl Grundstrom,Ryan Miller,2018,2016
Anze Kopitar,Ryan Miller,2016,2016
Luke Glendening,Malcolm Subban,2016,2016
Cody Eakin,Jimmy Howard,2016,2016
Reilly Smith,Jimmy Howard,2016,2016
Anthony Mantha,Malcolm Subban,2016,2016
Anthony Mantha,Malcolm Subban,2016,2016
Tom Wilson,Brian Elliott,2016,2016
Travis Boyd,Brian Elliott,2018,2016
Jakub Voracek,Braden Holtby,2016,2016
Jakub Vrana,Brian Elliott,2016,2016
Paul Byron,Curtis McElhinney,2016,2016
Trevor van Riemsdyk,Carey Price,2016,2016
Andrei Svechnikov,Carey Price,2018,2016
Alexander Kerfoot,Corey Crawford,2017,2016
Artem Anisimov,Philipp Grubauer,2016,2016
Duncan Keith,Philipp Grubauer,2016,2016
Jordan Eberle,Darcy Kuemper,2016,2016
Brock Nelson,Darcy Kuemper,2016,2016
Blake Coleman,Linus Ullmark,2016,2016
Sam Reinhart,Cory Schneider,2016,2016
Pavel Zacha,Linus Ullmark,2016,2016
Josh Anderson,Thatcher Demko,2016,2017
Pierre-Luc Dubois,Thatcher Demko,2017,2017
Ryan Dzingel,Thatcher Demko,2016,2017
Oliver Bjorkstrand,Thatcher Demko,2016,2017
Josh Anderson,Thatcher Demko,2016,2017
Patrick Marleau,Samuel Montembeault,1997,2018
Jake Muzzin,Samuel Montembeault,2016,2018
John Tavares,Roberto Luongo,2016,2016
Jayce Hawryluk,Frederik Andersen,2018,2016
John Tavares,Roberto Luongo,2016,2016
Mike Matheson,Frederik Andersen,2016,2016
John Tavares,Roberto Luongo,2016,2016
John Tavares,Roberto Luongo,2016,2016
Jonathan Huberdeau,Frederik Andersen,2016,2016
Zach Hyman,Roberto Luongo,2016,2016
Jonathan Huberdeau,Frederik Andersen,2016,2016
Jayce Hawryluk,Frederik Andersen,2018,2016
Brendan Lemieux,Matt Murray,2017,2016
Vinni Lettieri,Matt Murray,2017,2016
Nick Bjugstad,Alexandar Georgiev,2016,2017
Justin Schultz,Alexandar Georgiev,2016,2017
Matt Cullen,Alexandar Georgiev,1997,2017
Teddy Blueger,Alexandar Georgiev,2018,2017
Teddy Blueger,Alexandar Georgiev,2018,2017
Steven Stamkos,Tuukka Rask,2016,2016
Brad Marchand,Andrei Vasilevskiy,2016,2016
Steven Stamkos,Tuukka Rask,2016,2016
Charlie Coyle,Andrei Vasilevskiy,2016,2016
Brandon Carlo,Andrei Vasilevskiy,2016,2016
Brad Marchand,Andrei Vasilevskiy,2016,2016
Victor Hedman,Tuukka Rask,2016,2016
Nikita Kucherov,Tuukka Rask,2016,2016
Anthony Cirelli,Tuukka Rask,2017,2016
Ivan Barbashev,Malcolm Subban,2016,2016
William Karlsson,Jordan Binnington,2016,2018
Ryan O'Reilly,Malcolm Subban,2016,2016
Zachary Sanford,Malcolm Subban,2016,2016
Derek Forbort,Mike Smith,2016,2016
Jonny Brodzinski,Mike Smith,2017,2016
Esa Lindell,Connor Hellebuyck,2016,2016
Radek Faksa,Connor Hellebuyck,2016,2016
Tyler Seguin,Connor Hellebuyck,2016,2016
Tyler Seguin,Connor Hellebuyck,2016,2016
Kyle Connor,Ben Bishop,2016,2016
Patrik Laine,Ben Bishop,2016,2016
Ryan Johansen,Devan Dubnyk,2016,2016
Dylan Larkin,Martin Jones,2016,2016
Andreas Athanasiou,Martin Jones,2016,2016
Christoffer Ehn,Martin Jones,2018,2016
Evander Kane,Jonathan Bernier,2016,2016
Tomas Hertl,Jonathan Bernier,2016,2016
T.J. Oshie,Petr Mrazek,2016,2016
Dougie Hamilton,Braden Holtby,2016,2016
Alex Ovechkin,Petr Mrazek,2016,2016
John Carlson,Petr Mrazek,2016,2016
Ryan Dzingel,Thomas Greiss,2016,2016
Artemi Panarin,Thomas Greiss,2016,2016
Oliver Bjorkstrand,Thomas Greiss,2016,2016
Tomas Tatar,James Reimer,2016,2016
Brett Kulak,James Reimer,2017,2016
Tomas Tatar,James Reimer,2016,2016
Artturi Lehkonen,Samuel Montembeault,2016,2018
Phillip Danault,Samuel Montembeault,2016,2018
Frank Vatrano,Carey Price,2016,2016
Max Domi,Samuel Montembeault,2016,2018
Anthony Duclair,Carter Hutton,2016,2016
Brian Gibbons,Carter Hutton,2017,2016
Rudolfs Balcers,Carter Hutton,2018,2016
Magnus Paajarvi,Carter Hutton,2016,2016
Alex Iafallo,Mikko Koskinen,2017,2018
Ryan Nugent-Hopkins,Jonathan Quick,2016,2016
Leon Draisaitl,Jonathan Quick,2016,2016
Zack Kassian,Jonathan Quick,2016,2016
Ryan Nugent-Hopkins,Jonathan Quick,2016,2016
Ryan Nugent-Hopkins,Jonathan Quick,2016,2016
Drew Doughty,Mikko Koskinen,2016,2018
Connor McDavid,Jack Campbell,2016,2017
Leon Draisaitl,Jack Campbell,2016,2017
Dustin Brown,Mikko Koskinen,2016,2018
Carl Grundstrom,Mikko Koskinen,2018,2018
Leon Draisaitl,Jack Campbell,2016,2017
Sam Steel,Jacob Markstrom,2018,2016
Jake Virtanen,John Gibson,2017,2016
Alexander Edler,John Gibson,2016,2016
Sam Steel,Jacob Markstrom,2018,2016
Sam Steel,Jacob Markstrom,2018,2016
Rickard Rakell,Jacob Markstrom,2016,2016
Kiefer Sherwood,Jacob Markstrom,2018,2016
Josh Leivo,John Gibson,2016,2016
Tanner Pearson,John Gibson,2016,2016
Connor Brown,Carter Hart,2016,2018
Nazem Kadri,Carter Hart,2016,2018
Travis Konecny,Frederik Andersen,2016,2016
Radko Gudas,Frederik Andersen,2016,2016
Sean Couturier,Frederik Andersen,2016,2016
Auston Matthews,Carter Hart,2016,2018
Ryan Hartman,Frederik Andersen,2016,2016
William Nylander,Carter Hart,2016,2018
Sean Couturier,Frederik Andersen,2016,2016
Alexander Radulov,David Rittich,2016,2016
Miro Heiskanen,David Rittich,2018,2016
TJ Brodie,Anton Khudobin,2016,2016
Nick Cousins,Corey Crawford,2016,2016
David Pastrnak,Henrik Lundqvist,2016,2016
Mika Zibanejad,Jaroslav Halak,2016,2016
David Pastrnak,Henrik Lundqvist,2016,2016
Jake DeBrusk,Henrik Lundqvist,2017,2016
Ryan Strome,Jaroslav Halak,2016,2016
David Pastrnak,Henrik Lundqvist,2016,2016
Patrice Bergeron,Henrik Lundqvist,2016,2016
Charlie McAvoy,Henrik Lundqvist,2017,2016
Mika Zibanejad,Jaroslav Halak,2016,2016
Matt Calvert,Malcolm Subban,2016,2016
Nathan MacKinnon,Malcolm Subban,2016,2016
Tyson Barrie,Malcolm Subban,2016,2016
Paul Stastny,Philipp Grubauer,2016,2016
Reilly Smith,Philipp Grubauer,2016,2016
Gabriel Bourque,Malcolm Subban,2017,2016
Alex Tuch,Philipp Grubauer,2017,2016
Tyler Bertuzzi,Linus Ullmark,2017,2016
Filip Hronek,Linus Ullmark,2018,2016
Kyle Okposo,Jimmy Howard,2016,2016
Marco Scandella,Jimmy Howard,2016,2016
Dylan Larkin,Linus Ullmark,2016,2016
Dylan Larkin,Linus Ullmark,2016,2016
Casey Mittelstadt,Jimmy Howard,2017,2016
Jack Eichel,Jimmy Howard,2016,2016
Tyler Bertuzzi,Linus Ullmark,2017,2016
Nino Niederreiter,Braden Holtby,2016,2016
Brett Connolly,Curtis McElhinney,2016,2016
Warren Foegele,Braden Holtby,2017,2016
Jakub Vrana,Curtis McElhinney,2016,2016
Nic Dowd,Curtis McElhinney,2016,2016
Adam Lowry,Robin Lehner,2016,2016
Adam Lowry,Robin Lehner,2016,2016
Mathew Barzal,Connor Hellebuyck,2017,2016
Brandon Tanev,Robin Lehner,2016,2016
Anders Lee,Connor Hellebuyck,2016,2016
Mark Scheifele,Robin Lehner,2016,2016
Jordan Eberle,Connor Hellebuyck,2016,2016
Casey Cizikas,Connor Hellebuyck,2016,2016
Jordan Eberle,Connor Hellebuyck,2016,2016
Brett Kulak,Sergei Bobrovsky,2017,2016
David Savard,Carey Price,2016,2016
Jeff Petry,Sergei Bobrovsky,2016,2016
Oliver Bjorkstrand,Carey Price,2016,2016
Artemi Panarin,Carey Price,2016,2016
Riley Nash,Carey Price,2016,2016
Oliver Bjorkstrand,Carey Price,2016,2016
Evgenii Dadonov,Anders Nilsson,2017,2016
Colin White,Roberto Luongo,2017,2016
Troy Brouwer,Anders Nilsson,2016,2016
Jonathan Huberdeau,Anders Nilsson,2016,2016
Brady Tkachuk,Roberto Luongo,2018,2016
Leon Draisaitl,Anton Khudobin,2016,2016
Connor McDavid,Anton Khudobin,2016,2016
Alexander Radulov,Mikko Koskinen,2016,2018
Miro Heiskanen,Mikko Koskinen,2018,2018
Ryan Nugent-Hopkins,Anton Khudobin,2016,2016
Tyler Seguin,Mikko Koskinen,2016,2018
Jamie Benn,Mikko Koskinen,2016,2018
Alex DeBrincat,Martin Jones,2017,2016
Connor Murphy,Martin Jones,2016,2016
Jonathan Toews,Martin Jones,2016,2016
Lukas Radil,Corey Crawford,2018,2016
Gustav Nyquist,Corey Crawford,2016,2016
Alex DeBrincat,Martin Jones,2017,2016
Tomas Hertl,Corey Crawford,2016,2016
Timo Meier,Corey Crawford,2016,2016
Chris Kunitz,Martin Jones,2016,2016
Austin Wagner,Thatcher Demko,2018,2017
Alexander Edler,Jonathan Quick,2016,2016
Brock Boeser,Jonathan Quick,2016,2016
Adrian Kempe,Thatcher Demko,2016,2017
Tanner Pearson,Jonathan Quick,2016,2016
Vladimir Tarasenko,Alexandar Georgiev,2016,2017
David Perron,Alexandar Georgiev,2016,2017
Ryan Strome,Jordan Binnington,2016,2018
Pavel Buchnevich,Jordan Binnington,2016,2018
Jimmy Vesey,Jordan Binnington,2016,2018
Craig Smith,Matt Murray,2016,2016
Viktor Arvidsson,Matt Murray,2016,2016
P.K. Subban,Matt Murray,2016,2016
Nick Bjugstad,Pekka Rinne,2016,2016
Andy Welinski,Mike Smith,2018,2016
Mark Giordano,Ryan Miller,2016,2016
Sean Monahan,Ryan Miller,2016,2016
James Neal,Ryan Miller,2016,2016
Derek Ryan,Ryan Miller,2016,2016
Garnet Hathaway,Ryan Miller,2016,2016
Sean Monahan,Ryan Miller,2016,2016
Nathan MacKinnon,Darcy Kuemper,2016,2016
Derick Brassard,Darcy Kuemper,2016,2016
Oliver Ekman-Larsson,Philipp Grubauer,2016,2016
Oliver Ekman-Larsson,Philipp Grubauer,2016,2016
Nathan MacKinnon,Darcy Kuemper,2016,2016
Danny DeKeyser,Mackenzie Blackwood,2016,2018
Dylan Larkin,Mackenzie Blackwood,2016,2018
Andreas Athanasiou,Mackenzie Blackwood,2016,2018
Claude Giroux,Petr Mrazek,2016,2016
Teuvo Teravainen,Cam Talbot,2016,2016
Dougie Hamilton,Cam Talbot,2016,2016
Justin Faulk,Cam Talbot,2016,2016
Oskar Lindblom,Petr Mrazek,2017,2016
Greg Pateryn,Malcolm Subban,2016,2016
Eric Staal,Malcolm Subban,2016,2016
Kevin Fiala,Malcolm Subban,2016,2016
Paul Stastny,Devan Dubnyk,2016,2016
Paul Stastny,Devan Dubnyk,2016,2016
Riley Sheahan,Tuukka Rask,2016,2016
Evgenii Dadonov,Tuukka Rask,2017,2016
Noel Acciari,Roberto Luongo,2016,2016
Troy Brouwer,Tuukka Rask,2016,2016
Nicklas Backstrom,Andrei Vasilevskiy,2016,2016
T.J. Oshie,Andrei Vasilevskiy,2016,2016
T.J. Oshie,Andrei Vasilevskiy,2016,2016
Nicklas Backstrom,Andrei Vasilevskiy,2016,2016
J.T. Miller,Braden Holtby,2016,2016
Tyler Johnson,Braden Holtby,2016,2016
Alex Ovechkin,Andrei Vasilevskiy,2016,2016
Alex Ovechkin,Andrei Vasilevskiy,2016,2016
Nikita Kucherov,Braden Holtby,2016,2016
Anthony Duclair,Garret Sparks,2016,2018
Magnus Paajarvi,Garret Sparks,2016,2018
Auston Matthews,Craig Anderson,2016,2016
Connor Brown,Craig Anderson,2016,2016
Cody Ceci,Garret Sparks,2016,2018
Robert Thomas,Cory Schneider,2018,2016
Drew Stafford,Jake Allen,2016,2016
Tyler Bozak,Cory Schneider,2016,2016
Joey Anderson,Jake Allen,2018,2016
Vince Dunn,Cory Schneider,2017,2016
Jordan Eberle,Carter Hutton,2016,2016
Anthony Beauvillier,Carter Hutton,2016,2016
Michael Dal Colle,Carter Hutton,2018,2016
Ryan Pulock,Carter Hutton,2017,2016
Anthony Beauvillier,Carter Hutton,2016,2016
Victor Olofsson,Robin Lehner,2018,2016
Joel Armia,Connor Hellebuyck,2016,2016
Jeff Petry,Connor Hellebuyck,2016,2016
Mathieu Perreault,Carey Price,2016,2016
William Karlsson,Martin Jones,2016,2016
Tomas Hertl,Malcolm Subban,2016,2016
Cody Eakin,Martin Jones,2016,2016
Evander Kane,Malcolm Subban,2016,2016
Marc-Edouard Vlasic,Malcolm Subban,2016,2016
Shea Theodore,Martin Jones,2016,2016
Brent Burns,Malcolm Subban,2016,2016
Alex DeBrincat,Jack Campbell,2017,2017
Austin Wagner,Corey Crawford,2018,2016
Erik Gustafsson,Jack Campbell,2017,2017
Michael Amadio,Corey Crawford,2017,2016
Drew Doughty,Corey Crawford,2016,2016
Cam Atkinson,Juuse Saros,2016,2016
Viktor Arvidsson,Sergei Bobrovsky,2016,2016
David Savard,Juuse Saros,2016,2016
Oliver Bjorkstrand,Juuse Saros,2016,2016
Filip Forsberg,Sergei Bobrovsky,2016,2016
Boone Jenner,Juuse Saros,2016,2016
Cam Atkinson,Juuse Saros,2016,2016
Tim Schaller,Anton Khudobin,2016,2016
Sven Baertschi,Anton Khudobin,2016,2016
Andrew Cogliano,Jacob Markstrom,2016,2016
Alexander Radulov,Jacob Markstrom,2016,2016
Markus Granlund,Anton Khudobin,2016,2016
Corey Perry,Mikko Koskinen,2016,2018
Rickard Rakell,Mikko Koskinen,2016,2018
Rickard Rakell,Mikko Koskinen,2016,2018
Rickard Rakell,Mikko Koskinen,2016,2018
Devin Shore,Anthony Stolarz,2016,2016
Sam Gagner,John Gibson,2016,2016
Pavel Buchnevich,Carter Hart,2016,2018
Ryan Strome,Carter Hart,2016,2018
Brady Skjei,Carter Hart,2016,2018
Anthony Mantha,Jaroslav Halak,2016,2016
Anthony Mantha,Jaroslav Halak,2016,2016
Jake DeBrusk,Jimmy Howard,2017,2016
Brad Marchand,Jimmy Howard,2016,2016
David Backes,Jimmy Howard,2016,2016
Anthony Mantha,Jaroslav Halak,2016,2016
Taro Hirose,Jaroslav Halak,2018,2016
Filip Hronek,Jaroslav Halak,2018,2016
Garrett Wilson,Curtis McElhinney,2018,2016
Matt Cullen,Curtis McElhinney,1997,2016
Patric Hornqvist,Curtis McElhinney,2016,2016
Jaccob Slavin,Matt Murray,2016,2016
Pierre-Luc Dubois,Linus Ullmark,2017,2016
Oliver Bjorkstrand,Linus Ullmark,2016,2016
Nick Foligno,Linus Ullmark,2016,2016
Josh Anderson,Linus Ullmark,2016,2016
Alex Galchenyuk,Devan Dubnyk,2016,2016
Josh Archibald,Devan Dubnyk,2016,2016
Miles Wood,Henrik Lundqvist,2016,2016
Travis Zajac,Henrik Lundqvist,2016,2016
Brett Howden,Mackenzie Blackwood,2018,2018
Filip Chytil,Mackenzie Blackwood,2017,2018
Connor Carrick,Henrik Lundqvist,2016,2016
Timo Meier,Mike Smith,2016,2016
Sean Monahan,Aaron Dell,2016,2016
Mark Jankowski,Aaron Dell,2017,2016
Dalton Prout,Aaron Dell,2018,2016
Mikael Backlund,Aaron Dell,2016,2016
Logan Couture,Mike Smith,2016,2016
Michael Frolik,Aaron Dell,2016,2016
Kevin Labanc,Mike Smith,2016,2016
Frank Vatrano,Pheonix Copley,2016,2016
Jonathan Huberdeau,Pheonix Copley,2016,2016
Vincent Trocheck,Pheonix Copley,2016,2016
Troy Brouwer,Pheonix Copley,2016,2016
Evgeny Kuznetsov,Roberto Luongo,2016,2016
Nicklas Backstrom,Roberto Luongo,2016,2016
Jakub Vrana,Roberto Luongo,2016,2016
Calle Rosen,Robin Lehner,2018,2016
John Tavares,Robin Lehner,2016,2016
Jordan Eberle,Frederik Andersen,2016,2016
Jaden Schwartz,Philipp Grubauer,2016,2016
Vladimir Tarasenko,Philipp Grubauer,2016,2016
Gabriel Landeskog,Jordan Binnington,2016,2018
Alexander Kerfoot,Jordan Binnington,2017,2018
Ryan O'Reilly,Philipp Grubauer,2016,2016
Yanni Gourde,Craig Anderson,2016,2016
Brady Tkachuk,Andrei Vasilevskiy,2018,2016
Mikhail Sergachev,Craig Anderson,2017,2016
Brayden Point,Craig Anderson,2016,2016
Max Veronneau,Andrei Vasilevskiy,2018,2016
Yanni Gourde,Craig Anderson,2016,2016
Steven Stamkos,Craig Anderson,2016,2016
Jonathan Toews,Connor Hellebuyck,2016,2016
Adam Lowry,Corey Crawford,2016,2016
Jack Roslovic,Corey Crawford,2017,2016
Jack Roslovic,Corey Crawford,2017,2016
Dylan Strome,Connor Hellebuyck,2017,2016
Dylan Strome,Connor Hellebuyck,2017,2016
Kevin Hayes,Corey Crawford,2016,2016
Derek Ryan,Jonathan Quick,2016,2016
Kyle Clifford,David Rittich,2016,2016
Sam Bennett,Jonathan Quick,2016,2016
Dustin Brown,David Rittich,2016,2016
Johnny Gaudreau,Jonathan Quick,2016,2016
James Neal,Jonathan Quick,2016,2016
Derek Ryan,Jonathan Quick,2016,2016
Andrew Mangiapane,Jonathan Quick,2018,2016
Mark Jankowski,Jonathan Quick,2017,2016
Cody Eakin,Mikko Koskinen,2016,2018
Jonathan Marchessault,Mikko Koskinen,2016,2018
Connor McDavid,Malcolm Subban,2016,2016
Craig Smith,Carter Hutton,2016,2016
Kyle Okposo,Pekka Rinne,2016,2016
P.K. Subban,Carter Hutton,2016,2016
Jeff Skinner,Pekka Rinne,2016,2016
Ryan Johansen,Carter Hutton,2016,2016
Tyler Bertuzzi,Matt Murray,2017,2016
Phil Kessel,Jimmy Howard,2016,2016
Tyler Bertuzzi,Matt Murray,2017,2016
Anthony Mantha,Matt Murray,2016,2016
Justin Williams,Garret Sparks,2016,2018
Dougie Hamilton,Garret Sparks,2016,2018
John Tavares,Petr Mrazek,2016,2016
Jordan Staal,Garret Sparks,2016,2018
Jake DeBrusk,Sergei Bobrovsky,2017,2016
Marcus Johansson,Sergei Bobrovsky,2016,2016
Brad Marchand,Sergei Bobrovsky,2016,2016
Jake DeBrusk,Sergei Bobrovsky,2017,2016
David Pastrnak,Joonas Korpisalo,2016,2016
Oliver Bjorkstrand,Tuukka Rask,2016,2016
Matt Duchene,Tuukka Rask,2016,2016
Karson Kuhlman,Joonas Korpisalo,2018,2016
Zach Parise,Eric Comrie,2016,2016
Zach Parise,Eric Comrie,2016,2016
Victor Rask,Eric Comrie,2016,2016
Joel Eriksson Ek,Eric Comrie,2016,2016
Jacob Trouba,Devan Dubnyk,2016,2016
Marcus Foligno,Eric Comrie,2016,2016
Steven Stamkos,Carey Price,2016,2016
Nate Thompson,Edward Pasquale,2016,2018
Cedric Paquette,Carey Price,2016,2016
Joel Armia,Edward Pasquale,2016,2018
Artturi Lehkonen,Edward Pasquale,2016,2018
Max Domi,Edward Pasquale,2016,2018
Tanner Pearson,Martin Jones,2016,2016
Kevin Labanc,Thatcher Demko,2016,2017
Joe Pavelski,Thatcher Demko,2016,2017
Tanner Pearson,Martin Jones,2016,2016
Markus Granlund,Martin Jones,2016,2016
Milan Lucic,Semyon Varlamov,2016,2016
Darnell Nurse,Semyon Varlamov,2016,2016
Nathan MacKinnon,Mikko Koskinen,2016,2018
Tyson Barrie,Mikko Koskinen,2016,2018
Alexander Kerfoot,Mikko Koskinen,2017,2018
Colin Wilson,Mikko Koskinen,2016,2018
Alexander Kerfoot,Mikko Koskinen,2017,2018
Sven Andrighetto,Mikko Koskinen,2016,2018
Jason Dickinson,Cam Talbot,2016,2016
Esa Lindell,Cam Talbot,2016,2016
Oskar Lindblom,Anton Khudobin,2017,2016
Shayne Gostisbehere,Anton Khudobin,2016,2016
Alexander Radulov,Cam Talbot,2016,2016
Tyler Pitlick,Cam Talbot,2016,2016
Blake Comeau,Cam Talbot,2016,2016
Alexander Radulov,Cam Talbot,2016,2016
Bobby Ryan,Henrik Lundqvist,2016,2016
Zack Smith,Henrik Lundqvist,2016,2016
Brady Tkachuk,Henrik Lundqvist,2018,2016
Lias Andersson,Anders Nilsson,2017,2016
Brian Gibbons,Henrik Lundqvist,2017,2016
Brad Richardson,Jack Campbell,2016,2017
Kyle Clifford,Darcy Kuemper,2016,2016
Trevor Lewis,Darcy Kuemper,2016,2016
Anthony Duclair,Carter Hutton,2016,2016
Victor Olofsson,Joey Daccord,2018,2018
Jean-Gabriel Pageau,Carter Hutton,2016,2016
Kyle Okposo,Joey Daccord,2016,2018
Sam Reinhart,Joey Daccord,2016,2018
Jack Eichel,Joey Daccord,2016,2018
Jason Pominville,Joey Daccord,2016,2018
Sam Steel,David Rittich,2018,2016
Max Jones,David Rittich,2018,2016
Derek Ryan,Ryan Miller,2016,2016
Ryan Getzlaf,David Rittich,2016,2016
Jonathan Toews,Jake Allen,2016,2016
Vladimir Tarasenko,Cam Ward,2016,2016
Artem Anisimov,Jake Allen,2016,2016
Patrick Kane,Jake Allen,2016,2016
David Perron,Cam Ward,2016,2016
Tyler Bozak,Cam Ward,2016,2016
Jonathan Toews,Jake Allen,2016,2016
Brock Nelson,Samuel Montembeault,2016,2018
Jonathan Huberdeau,Thomas Greiss,2016,2016
Brock Nelson,Samuel Montembeault,2016,2018
Mitch Marner,Andrei Vasilevskiy,2016,2016
Steven Stamkos,Frederik Andersen,2016,2016
Alex Killorn,Frederik Andersen,2016,2016
Matt Puempel,Matt Murray,2016,2016
Jake Guentzel,Jimmy Howard,2016,2016
Phil Kessel,Jimmy Howard,2016,2016
Phil Kessel,Jimmy Howard,2016,2016
Sidney Crosby,Jimmy Howard,2016,2016
Lars Eller,Carey Price,2016,2016
Shea Weber,Braden Holtby,2016,2016
Nic Dowd,Carey Price,2016,2016
Ivan Barbashev,Brian Elliott,2016,2016
Ryan O'Reilly,Brian Elliott,2016,2016
Alexander Steen,Brian Elliott,2016,2016
Oskar Lindblom,Jordan Binnington,2017,2018
Patrick Maroon,Brian Elliott,2016,2016
James van Riemsdyk,Jordan Binnington,2016,2018
David Perron,Carter Hart,2016,2018
Claude Giroux,Jordan Binnington,2016,2018
Brayden Schenn,Carter Hart,2016,2018
Alexander Steen,Carter Hart,2016,2018
Markus Granlund,Pekka Rinne,2016,2016
Tanner Pearson,Pekka Rinne,2016,2016
Colton Sissons,Jacob Markstrom,2016,2016
Nick Bonino,Jacob Markstrom,2016,2016
Ryan Johansen,Jacob Markstrom,2016,2016
Andy Greene,Petr Mrazek,2016,2016
Warren Foegele,Cory Schneider,2017,2016
Justin Faulk,Cory Schneider,2016,2016
Nino Niederreiter,Cory Schneider,2016,2016
Joakim Nordstrom,Alex Stalock,2016,2016
David Pastrnak,Alex Stalock,2016,2016
Mark Scheifele,Philipp Grubauer,2016,2016
Nikolaj Ehlers,Philipp Grubauer,2016,2016
Tyson Barrie,Connor Hellebuyck,2016,2016
Carl Soderberg,Connor Hellebuyck,2016,2016
Erik Johnson,Connor Hellebuyck,2016,2016
Chris Kreider,Sergei Bobrovsky,2016,2016
Ryan Dzingel,Alexandar Georgiev,2016,2017
Artemi Panarin,Alexandar Georgiev,2016,2017
Pavel Buchnevich,Sergei Bobrovsky,2016,2016
Artemi Panarin,Alexandar Georgiev,2016,2017
Mark Stone,Darcy Kuemper,2016,2016
Richard Panik,Marc-Andre Fleury,2016,2016
Derek Stepan,Marc-Andre Fleury,2016,2016
Derek Stepan,Marc-Andre Fleury,2016,2016
Conor Garland,Marc-Andre Fleury,2018,2016
Leon Draisaitl,Aaron Dell,2016,2016
Marcus Sorensen,Anthony Stolarz,2016,2016
Brent Burns,Anthony Stolarz,2016,2016
Leon Draisaitl,Aaron Dell,2016,2016
Gustav Nyquist,Anthony Stolarz,2016,2016
Patrick Kane,Anton Khudobin,2016,2016
Dominik Kahun,Anton Khudobin,2018,2016
